species,pi,xi,kernel,TL,OI,FT
species037,0.06624065917842524,0.01821618127406694,Exponential,0.9999999999999991,0,basal
species038,0.06624065917842516,0.018216181274066916,Exponential,0.9999999999999978,0,basal
species039,0.06624065917842503,0.018216181274066885,Exponential,0.999999999999996,0,basal
species040,0.06624065917842495,0.01821618127406686,Exponential,0.9999999999999947,0,basal
species041,0.06624065917842492,0.018216181274066854,Exponential,0.9999999999999943,0,basal
species042,0.06624065917842496,0.018216181274066864,Exponential,0.999999999999995,0,basal
species043,0.0662406591784248,0.018216181274066816,Exponential,0.9999999999999922,0,basal
species044,0.0662406591784249,0.018216181274066844,Exponential,0.9999999999999938,0,basal
species045,0.06624065917842481,0.018216181274066823,Exponential,0.9999999999999926,0,basal
species046,0.06624065917842492,0.018216181274066854,Exponential,0.9999999999999943,0,basal
species047,0.06624065917842491,0.018216181274066847,Exponential,0.9999999999999939,0,basal
species048,0.06624065917842485,0.018216181274066837,Exponential,0.9999999999999932,0,basal
species049,0.066240659178425,0.018216181274066875,Exponential,0.9999999999999954,0,basal
species050,0.06624065917842507,0.018216181274066892,Exponential,0.9999999999999964,0,basal
species051,0.06624065917842498,0.018216181274066868,Exponential,0.9999999999999951,0,basal
species052,0.06624065917842493,0.018216181274066857,Exponential,0.9999999999999944,0,basal
species053,0.06624065917842496,0.018216181274066864,Exponential,0.9999999999999949,0,basal
species054,0.06624065917842491,0.01821618127406685,Exponential,0.9999999999999941,0,basal
species055,0.06624065917842499,0.01821618127406687,Exponential,0.9999999999999952,0,basal
species056,0.06624065917842509,0.0182161812740669,Exponential,0.9999999999999968,0,basal
species057,0.06624065917842505,0.01821618127406689,Exponential,0.9999999999999961,0,basal
species058,0.06624065917842505,0.01821618127406689,Exponential,0.9999999999999961,0,basal
species059,0.0662406591784252,0.01821618127406693,Exponential,0.9999999999999984,0,basal
species060,0.06624065917842506,0.01821618127406689,Exponential,0.9999999999999962,0,basal
species061,0.06624065917842517,0.01821618127406692,Exponential,0.9999999999999979,0,basal
species062,0.06624065917842524,0.018216181274066937,Exponential,0.9999999999999989,0,basal
species063,0.06624065917842524,0.018216181274066937,Exponential,0.9999999999999989,0,basal
species064,0.06624065917842518,0.018216181274066927,Exponential,0.9999999999999982,0,basal
species065,0.06624065917842514,0.018216181274066913,Exponential,0.9999999999999976,0,basal
species066,0.06624065917842521,0.018216181274066934,Exponential,0.9999999999999987,0,basal
species067,0.06624065917842534,0.018216181274066965,Exponential,1.0000000000000004,0,basal
species068,0.06624065917842531,0.01821618127406696,Exponential,1.0000000000000002,0,basal
species069,0.06624065917842525,0.018216181274066944,Exponential,0.9999999999999993,0,basal
species070,0.06624065917842524,0.018216181274066937,Exponential,0.9999999999999989,0,basal
species071,0.0662406591784253,0.018216181274066955,Exponential,0.9999999999999999,0,basal
species072,0.06624065917842534,0.018216181274066965,Exponential,1.0000000000000004,0,basal
species073,0.0662406591784254,0.018216181274066986,Exponential,1.0000000000000016,0,basal
species074,0.0662406591784253,0.018216181274066955,Exponential,0.9999999999999998,0,basal
species075,0.06624065917842539,0.018216181274066982,Exponential,1.0000000000000013,0,basal
species076,0.06624065917842539,0.018216181274066982,Exponential,1.0000000000000013,0,basal
species077,0.0662406591784254,0.018216181274066986,Exponential,1.0000000000000016,0,basal
species078,0.06624065917842531,0.01821618127406696,Exponential,1.0000000000000002,0,basal
species079,0.06624065917842542,0.01821618127406699,Exponential,1.0000000000000018,0,basal
species080,0.06624065917842542,0.01821618127406699,Exponential,1.0000000000000018,0,basal
species081,0.06624065917842542,0.01821618127406699,Exponential,1.0000000000000018,0,basal
species082,0.06624065917842531,0.01821618127406696,Exponential,1.0000000000000002,0,basal
species083,0.06624065917842538,0.01821618127406698,Exponential,1.000000000000001,0,basal
species084,0.06624065917842527,0.018216181274066948,Exponential,0.9999999999999996,0,basal
species085,0.0662406591784254,0.018216181274066986,Exponential,1.0000000000000016,0,basal
species086,0.06624065917842535,0.018216181274066972,Exponential,1.0000000000000009,0,basal
species087,0.0662406591784254,0.018216181274066986,Exponential,1.0000000000000016,0,basal
species088,0.06624065917842538,0.01821618127406698,Exponential,1.000000000000001,0,basal
species089,0.06624065917842552,0.018216181274067014,Exponential,1.000000000000003,0,basal
species090,0.06624065917842538,0.01821618127406698,Exponential,1.000000000000001,0,basal
species091,0.06624065917842531,0.01821618127406696,Exponential,1.0000000000000002,0,basal
species092,0.06624065917842538,0.01821618127406698,Exponential,1.000000000000001,0,basal
species093,0.06624065917842542,0.01821618127406699,Exponential,1.0000000000000018,0,basal
species094,0.06624065917842535,0.01821618127406697,Exponential,1.0000000000000007,0,basal
species095,0.06624065917842535,0.01821618127406697,Exponential,1.0000000000000007,0,basal
species096,0.06624065917842542,0.01821618127406699,Exponential,1.0000000000000018,0,basal
species097,0.06624065917842535,0.01821618127406697,Exponential,1.0000000000000007,0,basal
species098,0.0662406591784253,0.018216181274066958,Exponential,1,0,basal
species099,0.0662406591784254,0.018216181274066986,Exponential,1.0000000000000016,0,basal
species100,0.06624065917842534,0.018216181274066965,Exponential,1.0000000000000004,0,basal
species101,0.13248131835685106,0.03643236254813404,Exponential,2.000000000000007,8.005544819546548e-29,herbivore
species102,0.13248131835685112,0.036432362548134055,Exponential,2.0000000000000075,8.724951666807884e-29,herbivore
species103,0.13248131835685115,0.03643236254813407,Exponential,2.0000000000000084,1.0014732994549925e-28,herbivore
species104,0.13248131835685104,0.036432362548134034,Exponential,2.0000000000000067,7.102521486109024e-29,herbivore
species105,0.13248131835685106,0.03643236254813404,Exponential,2.000000000000007,7.771409795327673e-29,herbivore
species106,0.13248131835685106,0.03643236254813404,Exponential,2.000000000000007,7.564880258230045e-29,herbivore
species107,0.13248131835685092,0.036432362548134006,Exponential,2.000000000000005,4.6618721270167217e-29,herbivore
species108,0.13248131835685126,0.03643236254813409,Exponential,2.0000000000000098,1.2350110509300703e-28,herbivore
species109,0.13248131835685106,0.03643236254813404,Exponential,2.000000000000007,7.564880258230045e-29,herbivore
species110,0.13248131835685095,0.03643236254813401,Exponential,2.0000000000000053,5.163587662737285e-29,herbivore
species111,0.13248131835685104,0.036432362548134034,Exponential,2.0000000000000067,6.905392541465279e-29,herbivore
species112,0.13248131835685095,0.03643236254813401,Exponential,2.0000000000000053,5.163587662737285e-29,herbivore
species113,0.13248131835685115,0.03643236254813407,Exponential,2.0000000000000084,9.522366535126375e-29,herbivore
species114,0.13248131835685104,0.036432362548134034,Exponential,2.0000000000000067,6.694603597949517e-29,herbivore
species115,0.13248131835685115,0.03643236254813407,Exponential,2.0000000000000084,9.522366535126375e-29,herbivore
species116,0.1324813183568507,0.03643236254813394,Exponential,2.0000000000000013,1.9968954696861976e-29,herbivore
species117,0.13248131835685092,0.036432362548134006,Exponential,2.000000000000005,4.1796421599952115e-29,herbivore
species118,0.13248131835685095,0.03643236254813401,Exponential,2.0000000000000053,4.6325328404033455e-29,herbivore
species119,0.13248131835685087,0.036432362548133986,Exponential,2.000000000000004,3.2753878813653884e-29,herbivore
species120,0.13248131835685098,0.03643236254813402,Exponential,2.0000000000000058,4.9564776724915445e-29,herbivore
species121,0.13248131835685104,0.036432362548134034,Exponential,2.0000000000000067,5.650772889526197e-29,herbivore
species122,0.13637782772028723,0.03750390262307898,Exponential,2.0588235294117623,0.055363321799308675,omnivore
species123,0.1363778277202873,0.03750390262307901,Exponential,2.0588235294117636,0.055363321799308675,omnivore
species124,0.13637782772028723,0.03750390262307898,Exponential,2.0588235294117623,0.055363321799308675,omnivore
species125,0.13815908914357244,0.03799374951448242,Exponential,2.085714285714281,0.07836734693877657,omnivore
species126,0.13815908914357278,0.03799374951448251,Exponential,2.085714285714286,0.07836734693877657,omnivore
species127,0.1398413915988976,0.038456382689696846,Exponential,2.1111111111111076,0.09876543209876673,omnivore
species128,0.1398413915988975,0.038456382689696804,Exponential,2.1111111111111054,0.09876543209876673,omnivore
species129,0.1398413915988975,0.03845638268969681,Exponential,2.111111111111106,0.09876543209876673,omnivore
species130,0.13964247070046398,0.038401679442627595,Exponential,2.1081081081081057,0.09642074506939496,omnivore
species131,0.13945401932300058,0.03834985531382516,Exponential,2.1052631578947363,0.09418282548476573,omnivore
species132,0.13945401932300042,0.038349855313825114,Exponential,2.1052631578947336,0.09418282548476573,omnivore
species133,0.1526415189763719,0.041976417718502274,Exponential,2.304347826086965,0.21172022684310235,omnivore
species134,0.15632795566108446,0.04299018780679822,Exponential,2.360000000000011,0.23040000000000208,omnivore
species135,0.15872761727660442,0.04365009475106621,Exponential,2.3962264150943455,0.23923104307582976,omnivore
species136,0.15975688390090836,0.04393314307274979,Exponential,2.411764705882357,0.24221453287197414,omnivore
species137,0.15975688390090823,0.04393314307274976,Exponential,2.411764705882355,0.24221453287197414,omnivore
species138,0.15975688390090848,0.04393314307274983,Exponential,2.4117647058823586,0.24221453287197414,omnivore
species139,0.1603023952117894,0.044083158683242085,Exponential,2.4200000000000026,0.24360000000000176,omnivore
species140,0.1613743028819575,0.04437793329253831,Exponential,2.4361820199778053,0.24827759512491507,omnivore
species141,0.16192993719974794,0.04453073272993068,Exponential,2.444570135746608,0.24932305849593725,omnivore
species142,0.1619299371997478,0.04453073272993064,Exponential,2.4445701357466056,0.24932305849593725,omnivore
species143,0.16364742921940098,0.04500304303533526,Exponential,2.470498199279714,0.25578988768376604,omnivore
species144,0.16647308864162194,0.04578009937644603,Exponential,2.5131556766850913,0.2642125865304486,omnivore
species145,0.16913186347255038,0.04651126245495135,Exponential,2.5532937861771297,0.2712372224760313,omnivore
species146,0.16973269208100422,0.04667649032227616,Exponential,2.562364176114456,0.27058287195575736,omnivore
species147,0.16973269208100428,0.04667649032227617,Exponential,2.5623641761144564,0.27058287195575736,omnivore
species148,0.1697326920810042,0.04667649032227615,Exponential,2.5623641761144555,0.27058287195575736,omnivore
species149,0.17058488438356087,0.04691084320547923,Exponential,2.575229270048095,0.2763147812427042,omnivore
species150,0.17058488438356081,0.046910843205479225,Exponential,2.5752292700480948,0.2763147812427042,omnivore
species151,0.1705848843835607,0.04691084320547919,Exponential,2.575229270048093,0.2763147812427042,omnivore
species152,0.17058488438356095,0.04691084320547926,Exponential,2.5752292700480965,0.2763147812427042,omnivore
species153,0.1705848843835609,0.04691084320547924,Exponential,2.5752292700480957,0.2763147812427042,omnivore
species154,0.1712095330069494,0.04708262157691108,Exponential,2.5846592580816683,0.2753312019474506,omnivore
species155,0.17120953300694974,0.04708262157691118,Exponential,2.5846592580816736,0.2753312019474506,omnivore
species156,0.1712095330069495,0.04708262157691111,Exponential,2.5846592580816696,0.2753312019474506,omnivore
species157,0.17120953300694947,0.0470826215769111,Exponential,2.584659258081669,0.2753312019474506,omnivore
species158,0.17425876551220632,0.04792116051585674,Exponential,2.630691899409158,0.284016981093013,omnivore
species159,0.1750932619245793,0.04815064702925931,Exponential,2.6432898479006606,0.28911726872099425,omnivore
species160,0.1759012663873535,0.048372848256522216,Exponential,2.6554878615194224,0.29375318097251274,omnivore
species161,0.17669254432489812,0.04859044968934698,Exponential,2.66743336368318,0.29815307390231277,omnivore
species162,0.176692544324898,0.04859044968934695,Exponential,2.667433363683178,0.29815307390231277,omnivore
species163,0.17969390414020245,0.04941582363855567,Exponential,2.7127432964726452,0.3075710562986705,omnivore
species164,0.1804430710694208,0.04962184454409072,Exponential,2.7240530711414093,0.31142256971993293,omnivore
species165,0.18121175749222415,0.04983323331036164,Exponential,2.735657521222934,0.3158652645811193,omnivore
species166,0.1805055192438856,0.04963901779206854,Exponential,2.7249958180168075,0.3190171973608022,omnivore
species167,0.18050551924388544,0.049639017792068495,Exponential,2.724995818016805,0.3190171973608022,omnivore
species168,0.1785045108735922,0.04908874049023785,Exponential,2.6947876589327695,0.32671307026809987,omnivore
species169,0.1778740561815821,0.04891536544993508,Exponential,2.685270019769308,0.3287597015352811,omnivore
species170,0.1785045108735923,0.04908874049023788,Exponential,2.694787658932771,0.3267130702681,omnivore
species171,0.17850451087359237,0.0490887404902379,Exponential,2.694787658932772,0.32671307026810015,omnivore
species172,0.1785045108735924,0.049088740490237905,Exponential,2.6947876589327726,0.32671307026810015,omnivore
species173,0.1887299181827184,0.05190072750024755,Exponential,2.849155194460807,0.3688978217112436,omnivore
species174,0.18863654243302275,0.05187504916908125,Exponential,2.8477455504316898,0.38278074577231286,omnivore
species175,0.18863654243302283,0.051875049169081276,Exponential,2.847745550431691,0.38278074577231286,omnivore
species176,0.18863654243302283,0.051875049169081276,Exponential,2.847745550431691,0.38278074577231286,omnivore
species177,0.1891777191408599,0.05202387276373647,Exponential,2.85591540735264,0.3992320988971529,omnivore
species178,0.19041090658609677,0.05236299931117661,Exponential,2.8745321823143017,0.39890250205489974,omnivore
species179,0.1904109065860966,0.052362999311176564,Exponential,2.8745321823142995,0.39890250205489974,omnivore
species180,0.19039328143112338,0.05235815239355893,Exponential,2.874266104724012,0.4062288916230118,omnivore
species181,0.19330079463645378,0.05315771852502478,Exponential,2.9181592851571767,0.4133714039093125,omnivore
species182,0.19371518283504874,0.0532716752796384,Exponential,2.92441508338948,0.42127739661081837,omnivore
species183,0.19483782135200056,0.053580400871800146,Exponential,2.9413629599788096,0.4183794726774438,omnivore
species184,0.19533195351734728,0.0537162872172705,Exponential,2.9488226104635027,0.41980174019621314,omnivore
species185,0.19533195351734717,0.05371628721727047,Exponential,2.948822610463501,0.41980174019621314,omnivore
species186,0.19471577081969543,0.05354683697541624,Exponential,2.939520428007979,0.4244256273029788,omnivore
species187,0.19526346818365187,0.05369745375050426,Exponential,2.9477887238062013,0.42822860289068293,omnivore
species188,0.19526346818365173,0.05369745375050423,Exponential,2.9477887238061995,0.42822860289068293,omnivore
species189,0.19526346818365178,0.053697453750504234,Exponential,2.9477887238062,0.42822860289068293,omnivore
species190,0.19526346818365192,0.053697453750504276,Exponential,2.947788723806202,0.42822860289068293,omnivore
species191,0.1952281772719005,0.05368774874977263,Exponential,2.9472559556817735,0.4325701821664502,omnivore
species192,0.1945357260918582,0.053497324675261006,Exponential,2.9368023885127466,0.44986178139504734,omnivore
species193,0.19453572609185824,0.05349732467526101,Exponential,2.936802388512747,0.44986178139504734,omnivore
species194,0.19453572609185812,0.053497324675260985,Exponential,2.9368023885127452,0.44986178139504734,omnivore
species195,0.1945357260918581,0.05349732467526098,Exponential,2.9368023885127448,0.44986178139504746,omnivore
species196,0.1945357260918582,0.053497324675261006,Exponential,2.9368023885127466,0.44986178139504746,omnivore
species197,0.19506947405127728,0.05364410536410125,Exponential,2.944860097569979,0.4658117184720432,omnivore
species198,0.1944058097501937,0.05346159768130326,Exponential,2.9348411106016288,0.48173114128722044,omnivore
species199,0.193077678816777,0.05309636167461367,Exponential,2.9147910242967923,0.5028519499169335,omnivore
species200,0.19307767881677693,0.05309636167461365,Exponential,2.914791024296791,0.5028519499169335,omnivore
species201,0.19307767881677684,0.05309636167461363,Exponential,2.91479102429679,0.5028519499169335,omnivore
species202,0.19533022969780603,0.05371581316689666,Exponential,2.9487965868767416,0.5300890398355667,omnivore
species203,0.19529631221943122,0.053706485860343586,Exponential,2.9482845527455073,0.5353634501598161,omnivore
species204,0.1952617095394732,0.05369697012335512,Exponential,2.947762174490411,0.5407438738734524,omnivore
species205,0.1952617095394735,0.053696970123355205,Exponential,2.947762174490416,0.5407438738734524,omnivore
species206,0.195846678863456,0.0538578366874504,Exponential,2.9565931452452032,0.5493091276504385,omnivore
species207,0.19578739435475848,0.05384153344755858,Exponential,2.955698158549225,0.5605954394865872,omnivore
species208,0.19578739435475861,0.05384153344755862,Exponential,2.955698158549227,0.5605954394865872,omnivore
species209,0.1951045009611666,0.05365373776432081,Exponential,2.945388880198711,0.5698849965870811,omnivore
species210,0.19767516189108225,0.054360669520047616,Exponential,2.984196780992563,0.596236351947683,omnivore
species211,0.19766232631950253,0.0543571397378632,Exponential,2.984003009195318,0.6032330826249582,omnivore
species212,0.2001004094142354,0.05502761258891473,Exponential,3.0208094529259824,0.6196142218143064,omnivore
species213,0.20010040941423557,0.05502761258891478,Exponential,3.020809452925985,0.6196142218143064,omnivore
species214,0.20070240664901817,0.05519316182848,Exponential,3.029897484993436,0.6218813975935975,omnivore
species215,0.2006117712332044,0.055168237089131204,Exponential,3.0285292103274233,0.6343115161194508,omnivore
species216,0.20168320720548533,0.05546288198150846,Exponential,3.0447041093331073,0.6639554448843085,omnivore
species217,0.20163990903359466,0.05545097498423853,Exponential,3.0440504598612015,0.6707584751300129,omnivore
species218,0.20451563745607243,0.05624180030041991,Exponential,3.0874638023331076,0.6885263629890715,omnivore
species219,0.20645242151045307,0.05677441591537459,Exponential,3.1167024010789888,0.6929356847825539,omnivore
species220,0.20645242151045295,0.056774415915374556,Exponential,3.1167024010789866,0.6929356847825539,omnivore
species221,0.20954856072796432,0.05762585420019018,Exponential,3.1634431680929684,0.6917565327536129,omnivore
species222,0.20968253990929556,0.05766269847505628,Exponential,3.16546578053362,0.7024442282025397,omnivore
species223,0.20968253990929575,0.057662698475056326,Exponential,3.165465780533623,0.7024442282025397,omnivore
species224,0.21014381330420906,0.05778954865865749,Exponential,3.172429379637775,0.701554984822098,omnivore
species225,0.20945653458786073,0.0576005470116617,Exponential,3.162053898402042,0.7074034020467622,omnivore
species226,0.20945653458786073,0.0576005470116617,Exponential,3.162053898402042,0.7074034020467622,omnivore
species227,0.20931803689261808,0.057562460145469965,Exponential,3.159963072360145,0.7132255183010172,omnivore
species228,0.21013664951735672,0.05778757861727309,Exponential,3.17232123175789,0.7182212317459878,omnivore
species229,0.21013664951735672,0.05778757861727309,Exponential,3.17232123175789,0.7182212317459878,omnivore
species230,0.20832023117523335,0.05728806357318916,Exponential,3.1448997301506867,0.7468521880470864,omnivore
species231,0.20543763553695615,0.056495349772662934,Exponential,3.101382716974343,0.8067200646430165,omnivore
species232,0.2054376355369561,0.05649534977266293,Exponential,3.1013827169743426,0.8067200646430165,omnivore
species233,0.20595799330924833,0.056638448160043285,Exponential,3.1092382814984,0.8073408748226614,omnivore
species234,0.20784201061572,0.057156552919323,Exponential,3.137680288716307,0.7956840119116962,omnivore
species235,0.20902384803689641,0.057481558210146506,Exponential,3.1555218596764183,0.7920133166112572,omnivore
species236,0.2096836974306899,0.05766301679343972,Exponential,3.165483255018456,0.7872311781487621,omnivore
species237,0.21022223916793956,0.05781111577118337,Exponential,3.173613333189916,0.788170094385238,omnivore
species238,0.21022223916793936,0.05781111577118332,Exponential,3.1736133331899135,0.788170094385238,omnivore
species239,0.2095634178051336,0.057629939896411735,Exponential,3.163667457484915,0.7930643786997996,omnivore
species240,0.21009391917390452,0.05777582777282374,Exponential,3.171676154489907,0.7939684010268007,omnivore
species241,0.20877212371693743,0.057412334022157785,Exponential,3.151721711503361,0.8150219779477735,omnivore
species242,0.20877212371693715,0.057412334022157716,Exponential,3.1517217115033573,0.8150219779477735,omnivore
species243,0.2084030812369651,0.0573108473401654,Exponential,3.146150473466942,0.8582085109318294,omnivore
species244,0.20783875060550328,0.0571556564165134,Exponential,3.1376310740759767,0.8936300809281651,omnivore
species245,0.2084175535582003,0.05731482722850508,Exponential,3.146368954403193,0.894848881091685,omnivore
species246,0.21007605680375332,0.05777091562103216,Exponential,3.171406495788246,0.906684091067619,omnivore
species247,0.20948932204126094,0.057609563561346756,Exponential,3.162548873147265,0.9184028021136613,omnivore
species248,0.2094893220412608,0.05760956356134672,Exponential,3.1625488731472626,0.9184028021136613,omnivore
species249,0.2107578896483751,0.05795841965330315,Exponential,3.1816997635950353,0.9145850930426412,omnivore
species250,0.21075788964837527,0.0579584196533032,Exponential,3.1816997635950384,0.9145850930426412,omnivore
species251,0.2121431248102928,0.05833935932283051,Exponential,3.2026119220653553,0.9248424448705338,omnivore
species252,0.21251158035632547,0.058440684597989505,Exponential,3.208174299472262,0.9379096337574624,omnivore
species253,0.21250145140454615,0.05843789913625019,Exponential,3.2080213880745654,0.9507223594003429,omnivore
species254,0.21462466265165903,0.05902178222920623,Exponential,3.240074378993539,0.9531047899062755,omnivore
species255,0.21633510307505982,0.059492153345641445,Exponential,3.265895988328578,0.9499666145089977,omnivore
species256,0.21711878330607115,0.05970766540916956,Exponential,3.277726791957818,0.9437282724004896,omnivore
species257,0.21711878330607096,0.05970766540916951,Exponential,3.2777267919578152,0.9437282724004896,omnivore
species258,0.21765483885782388,0.05985508068590157,Exponential,3.285819337509166,0.9419974020606086,omnivore
species259,0.2186943556359612,0.06014094779988933,Exponential,3.30151236941782,0.938168965179813,omnivore
species260,0.2194853009320999,0.06035845775632747,Exponential,3.3134528498711955,0.9310927618259172,omnivore
species261,0.22078436599106388,0.06071570064754256,Exponential,3.3330641441287727,0.9211128503067495,omnivore
species262,0.2226188868382033,0.06122019388050591,Exponential,3.36075892962597,0.9080394979300472,omnivore
species263,0.22765646444598714,0.06260552772264646,Exponential,3.4368085594192768,0.8680725102081849,omnivore
species264,0.22806751497118133,0.06271856661707487,Exponential,3.443013970571466,0.8753131530030862,omnivore
species265,0.2284557545689856,0.06282533250647104,Exponential,3.4488750172853657,0.8770107584018569,omnivore
species266,0.22895503486318292,0.06296263458737529,Exponential,3.4564123863331657,0.8738650321019487,omnivore
species267,0.23031332547728095,0.06333616450625226,Exponential,3.476917777296129,0.8678945947358992,omnivore
species268,0.22999939532367755,0.06324983371401133,Exponential,3.472178540738145,0.8745270860770196,omnivore
species269,0.23088728666460515,0.06349400383276642,Exponential,3.4855825640667164,0.8713998077808913,omnivore
species270,0.230887286664605,0.06349400383276638,Exponential,3.4855825640667146,0.8713998077808913,omnivore
species271,0.2331450381456427,0.06411488549005173,Exponential,3.5196666373389354,0.8667377575012568,omnivore
species272,0.2331450381456425,0.06411488549005169,Exponential,3.519666637338933,0.8667377575012568,omnivore
species273,0.2331450381456427,0.06411488549005173,Exponential,3.5196666373389354,0.8667377575012568,omnivore
species274,0.23416350110335188,0.06439496280342176,Exponential,3.5350418309185447,0.8629778985118303,omnivore
species275,0.23606563759774365,0.0649180503393795,Exponential,3.5637573738793744,0.8484989482264677,omnivore
species276,0.2349869373103756,0.06462140776035329,Exponential,3.547472809372514,0.8935894243344622,omnivore
species277,0.23469535172380468,0.06454122172404629,Exponential,3.5430708968585467,0.902019311404515,omnivore
species278,0.23695440981690355,0.06516246269964847,Exponential,3.5771746953581047,0.8916917317396281,omnivore
species279,0.2369544098169036,0.06516246269964848,Exponential,3.577174695358105,0.891691731739628,omnivore
species280,0.23675449231436013,0.06510748538644903,Exponential,3.5741566471529236,0.917535070414728,omnivore
species281,0.2368515441575946,0.06513417464333851,Exponential,3.575621787210982,0.9347777204747909,omnivore
species282,0.23934814112840386,0.06582073881031106,Exponential,3.613311583806822,0.9219817598317375,omnivore
species283,0.23934814112840402,0.0658207388103111,Exponential,3.6133115838068246,0.9219817598317375,omnivore
species284,0.24008154937875417,0.0660224260791574,Exponential,3.6243834580823306,0.9196006336574231,omnivore
species285,0.24079241653221414,0.06621791454635889,Exponential,3.6351150414070856,0.9169431359985132,omnivore
species286,0.24092192365795545,0.06625352900593774,Exponential,3.6370701416030613,0.9348451759935048,omnivore
species287,0.24233024320732033,0.06664081688201308,Exponential,3.6583307927927096,0.9117288298923573,omnivore
species288,0.24446851109675125,0.06722884055160659,Exponential,3.6906110858325376,0.8838593382197433,omnivore
species289,0.24446851109675127,0.0672288405516066,Exponential,3.690611085832538,0.8838593382197433,omnivore
species290,0.2579027769124887,0.07092326365093439,Exponential,3.8934210515297543,0.6964012784078474,omnivore
species291,0.2579027769124887,0.07092326365093439,Exponential,3.893421051529754,0.6964012784078474,omnivore
species292,0.25895284168168936,0.07121203146246458,Exponential,3.9092733208493002,0.6978039090499215,omnivore
species293,0.26356970967084487,0.07248167015948234,Exponential,3.978971721294253,0.6181091219691257,omnivore
species294,0.26356970967084487,0.07248167015948234,Exponential,3.978971721294253,0.6181091219691257,omnivore
species295,0.2660772660404907,0.07317124816113495,Exponential,4.016826966105321,0.5642925145018763,omnivore
species296,0.2660772660404908,0.07317124816113497,Exponential,4.016826966105323,0.5642925145018763,omnivore
species297,0.26607726604049087,0.07317124816113499,Exponential,4.016826966105324,0.5642925145018763,omnivore
species298,0.26647878050269147,0.07328166463824015,Exponential,4.022888416386473,0.5685315871666188,omnivore
species299,0.28353895650068733,0.07797321303768902,Exponential,4.280436819581597,0.2086528487411975,omnivore
species300,0.2835389565006872,0.07797321303768899,Exponential,4.280436819581595,0.20865284874119747,omnivore
species301,0.2888117250165298,0.07942322437954569,Exponential,4.360037001422175,0.03633028805325213,carnivore
species302,0.29032421000259173,0.07983915775071274,Exponential,4.382870182806859,0.0386239346771383,carnivore
species303,0.29032421000259173,0.07983915775071274,Exponential,4.382870182806859,0.0386239346771383,carnivore
species304,0.29061423750631404,0.07991891531423635,Exponential,4.387248573772762,0.03822094027170591,carnivore
species305,0.2914870755219495,0.08015894576853612,Exponential,4.400425345055856,0.041663622027629715,carnivore
