species,pi,xi,kernel,TL,OI,FT
species106,0.2,0.055,Exponential,2.000000000000007,7.564880258230045e-29,herbivore
species107,0.2,0.055,Exponential,2.000000000000005,4.6618721270167217e-29,herbivore
species108,0.2,0.055,Exponential,2.0000000000000098,1.2350110509300703e-28,herbivore
species109,0.2,0.055,Exponential,2.000000000000007,7.564880258230045e-29,herbivore
species110,0.2,0.055,Exponential,2.0000000000000053,5.163587662737285e-29,herbivore
species111,0.2,0.055,Exponential,2.0000000000000067,6.905392541465279e-29,herbivore
species112,0.2,0.055,Exponential,2.0000000000000053,5.163587662737285e-29,herbivore
species113,0.2,0.055,Exponential,2.0000000000000084,9.522366535126375e-29,herbivore
species114,0.2,0.055,Exponential,2.0000000000000067,6.694603597949517e-29,herbivore
species115,0.2,0.055,Exponential,2.0000000000000084,9.522366535126375e-29,herbivore
species116,0.2,0.055,Exponential,2.0000000000000013,1.9968954696861976e-29,herbivore
species117,0.2,0.055,Exponential,2.000000000000005,4.1796421599952115e-29,herbivore
species118,0.2,0.055,Exponential,2.0000000000000053,4.6325328404033455e-29,herbivore
species119,0.2,0.055,Exponential,2.000000000000004,3.2753878813653884e-29,herbivore
species120,0.2,0.055,Exponential,2.0000000000000058,4.9564776724915445e-29,herbivore
species121,0.2,0.055,Exponential,2.0000000000000067,5.650772889526197e-29,herbivore
species122,0.2,0.055,Exponential,2.0588235294117623,0.055363321799308675,omnivore
species123,0.2,0.055,Exponential,2.0588235294117636,0.055363321799308675,omnivore
species124,0.2,0.055,Exponential,2.0588235294117623,0.055363321799308675,omnivore
species125,0.2,0.055,Exponential,2.085714285714281,0.07836734693877657,omnivore
species126,0.2,0.055,Exponential,2.085714285714286,0.07836734693877657,omnivore
species127,0.2,0.055,Exponential,2.1111111111111076,0.09876543209876673,omnivore
species128,0.2,0.055,Exponential,2.1111111111111054,0.09876543209876673,omnivore
species129,0.2,0.055,Exponential,2.111111111111106,0.09876543209876673,omnivore
species130,0.2,0.055,Exponential,2.1081081081081057,0.09642074506939496,omnivore
species131,0.2,0.055,Exponential,2.1052631578947363,0.09418282548476573,omnivore
species132,0.2,0.055,Exponential,2.1052631578947336,0.09418282548476573,omnivore
species133,0.2,0.055,Exponential,2.304347826086965,0.21172022684310235,omnivore
species134,0.2,0.055,Exponential,2.360000000000011,0.23040000000000208,omnivore
species135,0.2,0.055,Exponential,2.3962264150943455,0.23923104307582976,omnivore
species136,0.2,0.055,Exponential,2.411764705882357,0.24221453287197414,omnivore
species137,0.2,0.055,Exponential,2.411764705882355,0.24221453287197414,omnivore
species138,0.2,0.055,Exponential,2.4117647058823586,0.24221453287197414,omnivore
species139,0.2,0.055,Exponential,2.4200000000000026,0.24360000000000176,omnivore
species140,0.2,0.055,Exponential,2.4361820199778053,0.24827759512491507,omnivore
species141,0.2,0.055,Exponential,2.444570135746608,0.24932305849593725,omnivore
species142,0.2,0.055,Exponential,2.4445701357466056,0.24932305849593725,omnivore
species143,0.2,0.055,Exponential,2.470498199279714,0.25578988768376604,omnivore
species144,0.2,0.055,Exponential,2.5131556766850913,0.2642125865304486,omnivore
species145,0.2,0.055,Exponential,2.5532937861771297,0.2712372224760313,omnivore
species146,0.2,0.055,Exponential,2.562364176114456,0.27058287195575736,omnivore
species147,0.2,0.055,Exponential,2.5623641761144564,0.27058287195575736,omnivore
species148,0.2,0.055,Exponential,2.5623641761144555,0.27058287195575736,omnivore
species149,0.2,0.055,Exponential,2.575229270048095,0.2763147812427042,omnivore
species150,0.2,0.055,Exponential,2.5752292700480948,0.2763147812427042,omnivore
species151,0.2,0.055,Exponential,2.575229270048093,0.2763147812427042,omnivore
species152,0.2,0.055,Exponential,2.5752292700480965,0.2763147812427042,omnivore
species153,0.2,0.055,Exponential,2.5752292700480957,0.2763147812427042,omnivore
species154,0.2,0.055,Exponential,2.5846592580816683,0.2753312019474506,omnivore
species155,0.2,0.055,Exponential,2.5846592580816736,0.2753312019474506,omnivore
species156,0.2,0.055,Exponential,2.5846592580816696,0.2753312019474506,omnivore
species157,0.2,0.055,Exponential,2.584659258081669,0.2753312019474506,omnivore
species158,0.2,0.055,Exponential,2.630691899409158,0.284016981093013,omnivore
species159,0.2,0.055,Exponential,2.6432898479006606,0.28911726872099425,omnivore
species160,0.2,0.055,Exponential,2.6554878615194224,0.29375318097251274,omnivore
species161,0.2,0.055,Exponential,2.66743336368318,0.29815307390231277,omnivore
species162,0.2,0.055,Exponential,2.667433363683178,0.29815307390231277,omnivore
species163,0.2,0.055,Exponential,2.7127432964726452,0.3075710562986705,omnivore
species164,0.2,0.055,Exponential,2.7240530711414093,0.31142256971993293,omnivore
species165,0.2,0.055,Exponential,2.735657521222934,0.3158652645811193,omnivore
species166,0.2,0.055,Exponential,2.7249958180168075,0.3190171973608022,omnivore
species167,0.2,0.055,Exponential,2.724995818016805,0.3190171973608022,omnivore
species168,0.2,0.055,Exponential,2.6947876589327695,0.32671307026809987,omnivore
species169,0.2,0.055,Exponential,2.685270019769308,0.3287597015352811,omnivore
species170,0.2,0.055,Exponential,2.694787658932771,0.3267130702681,omnivore
species171,0.2,0.055,Exponential,2.694787658932772,0.32671307026810015,omnivore
species172,0.2,0.055,Exponential,2.6947876589327726,0.32671307026810015,omnivore
species173,0.2,0.055,Exponential,2.849155194460807,0.3688978217112436,omnivore
species174,0.2,0.055,Exponential,2.8477455504316898,0.38278074577231286,omnivore
species175,0.2,0.055,Exponential,2.847745550431691,0.38278074577231286,omnivore
species176,0.2,0.055,Exponential,2.847745550431691,0.38278074577231286,omnivore
species177,0.2,0.055,Exponential,2.85591540735264,0.3992320988971529,omnivore
species178,0.2,0.055,Exponential,2.8745321823143017,0.39890250205489974,omnivore
species179,0.2,0.055,Exponential,2.8745321823142995,0.39890250205489974,omnivore
species180,0.2,0.055,Exponential,2.874266104724012,0.4062288916230118,omnivore
species181,0.2,0.055,Exponential,2.9181592851571767,0.4133714039093125,omnivore
species182,0.2,0.055,Exponential,2.92441508338948,0.42127739661081837,omnivore
species183,0.2,0.055,Exponential,2.9413629599788096,0.4183794726774438,omnivore
species184,0.2,0.055,Exponential,2.9488226104635027,0.41980174019621314,omnivore
species185,0.2,0.055,Exponential,2.948822610463501,0.41980174019621314,omnivore
species186,0.2,0.055,Exponential,2.939520428007979,0.4244256273029788,omnivore
species187,0.2,0.055,Exponential,2.9477887238062013,0.42822860289068293,omnivore
species188,0.2,0.055,Exponential,2.9477887238061995,0.42822860289068293,omnivore
species189,0.2,0.055,Exponential,2.9477887238062,0.42822860289068293,omnivore
species190,0.2,0.055,Exponential,2.947788723806202,0.42822860289068293,omnivore
species191,0.2,0.055,Exponential,2.9472559556817735,0.4325701821664502,omnivore
species192,0.2,0.055,Exponential,2.9368023885127466,0.44986178139504734,omnivore
species193,0.2,0.055,Exponential,2.936802388512747,0.44986178139504734,omnivore
species194,0.2,0.055,Exponential,2.9368023885127452,0.44986178139504734,omnivore
species195,0.2,0.055,Exponential,2.9368023885127448,0.44986178139504746,omnivore
species196,0.2,0.055,Exponential,2.9368023885127466,0.44986178139504746,omnivore
species197,0.2,0.055,Exponential,2.944860097569979,0.4658117184720432,omnivore
species198,0.2,0.055,Exponential,2.9348411106016288,0.48173114128722044,omnivore
species199,0.2,0.055,Exponential,2.9147910242967923,0.5028519499169335,omnivore
species200,0.2,0.055,Exponential,2.914791024296791,0.5028519499169335,omnivore
species201,0.2,0.055,Exponential,2.91479102429679,0.5028519499169335,omnivore
species202,0.2,0.055,Exponential,2.9487965868767416,0.5300890398355667,omnivore
species203,0.2,0.055,Exponential,2.9482845527455073,0.5353634501598161,omnivore
species204,0.2,0.055,Exponential,2.947762174490411,0.5407438738734524,omnivore
species205,0.2,0.055,Exponential,2.947762174490416,0.5407438738734524,omnivore
species206,0.2,0.055,Exponential,2.9565931452452032,0.5493091276504385,omnivore
species207,0.2,0.055,Exponential,2.955698158549225,0.5605954394865872,omnivore
species208,0.2,0.055,Exponential,2.955698158549227,0.5605954394865872,omnivore
species209,0.2,0.055,Exponential,2.945388880198711,0.5698849965870811,omnivore
species210,0.2,0.055,Exponential,2.984196780992563,0.596236351947683,omnivore
species211,0.2,0.055,Exponential,2.984003009195318,0.6032330826249582,omnivore
species212,0.2,0.055,Exponential,3.0208094529259824,0.6196142218143064,omnivore
species213,0.2,0.055,Exponential,3.020809452925985,0.6196142218143064,omnivore
species214,0.2,0.055,Exponential,3.029897484993436,0.6218813975935975,omnivore
species215,0.2,0.055,Exponential,3.0285292103274233,0.6343115161194508,omnivore
species216,0.2,0.055,Exponential,3.0447041093331073,0.6639554448843085,omnivore
species217,0.2,0.055,Exponential,3.0440504598612015,0.6707584751300129,omnivore
species218,0.2,0.055,Exponential,3.0874638023331076,0.6885263629890715,omnivore
species219,0.2,0.055,Exponential,3.1167024010789888,0.6929356847825539,omnivore
species220,0.2,0.055,Exponential,3.1167024010789866,0.6929356847825539,omnivore
species221,0.2,0.055,Exponential,3.1634431680929684,0.6917565327536129,omnivore
species222,0.2,0.055,Exponential,3.16546578053362,0.7024442282025397,omnivore
species223,0.2,0.055,Exponential,3.165465780533623,0.7024442282025397,omnivore
species224,0.2,0.055,Exponential,3.172429379637775,0.701554984822098,omnivore
species225,0.2,0.055,Exponential,3.162053898402042,0.7074034020467622,omnivore
species226,0.2,0.055,Exponential,3.162053898402042,0.7074034020467622,omnivore
species227,0.2,0.055,Exponential,3.159963072360145,0.7132255183010172,omnivore
species228,0.2,0.055,Exponential,3.17232123175789,0.7182212317459878,omnivore
species229,0.2,0.055,Exponential,3.17232123175789,0.7182212317459878,omnivore
species230,0.2,0.055,Exponential,3.1448997301506867,0.7468521880470864,omnivore
species231,0.2,0.055,Exponential,3.101382716974343,0.8067200646430165,omnivore
species232,0.2,0.055,Exponential,3.1013827169743426,0.8067200646430165,omnivore
species233,0.2,0.055,Exponential,3.1092382814984,0.8073408748226614,omnivore
species234,0.2,0.055,Exponential,3.137680288716307,0.7956840119116962,omnivore
species235,0.2,0.055,Exponential,3.1555218596764183,0.7920133166112572,omnivore
species236,0.2,0.055,Exponential,3.165483255018456,0.7872311781487621,omnivore
species237,0.2,0.055,Exponential,3.173613333189916,0.788170094385238,omnivore
species238,0.2,0.055,Exponential,3.1736133331899135,0.788170094385238,omnivore
species239,0.2,0.055,Exponential,3.163667457484915,0.7930643786997996,omnivore
species240,0.2,0.055,Exponential,3.171676154489907,0.7939684010268007,omnivore
species241,0.2,0.055,Exponential,3.151721711503361,0.8150219779477735,omnivore
species242,0.2,0.055,Exponential,3.1517217115033573,0.8150219779477735,omnivore
species243,0.2,0.055,Exponential,3.146150473466942,0.8582085109318294,omnivore
species244,0.2,0.055,Exponential,3.1376310740759767,0.8936300809281651,omnivore
species245,0.2,0.055,Exponential,3.146368954403193,0.894848881091685,omnivore
species246,0.2,0.055,Exponential,3.171406495788246,0.906684091067619,omnivore
species247,0.2,0.055,Exponential,3.162548873147265,0.9184028021136613,omnivore
species248,0.2,0.055,Exponential,3.1625488731472626,0.9184028021136613,omnivore
species249,0.2,0.055,Exponential,3.1816997635950353,0.9145850930426412,omnivore
species250,0.2,0.055,Exponential,3.1816997635950384,0.9145850930426412,omnivore
species251,0.2,0.055,Exponential,3.2026119220653553,0.9248424448705338,omnivore
species252,0.2,0.055,Exponential,3.208174299472262,0.9379096337574624,omnivore
species253,0.2,0.055,Exponential,3.2080213880745654,0.9507223594003429,omnivore
species254,0.2,0.055,Exponential,3.240074378993539,0.9531047899062755,omnivore
species255,0.2,0.055,Exponential,3.265895988328578,0.9499666145089977,omnivore
species256,0.2,0.055,Exponential,3.277726791957818,0.9437282724004896,omnivore
species257,0.2,0.055,Exponential,3.2777267919578152,0.9437282724004896,omnivore
species258,0.2,0.055,Exponential,3.285819337509166,0.9419974020606086,omnivore
species259,0.2,0.055,Exponential,3.30151236941782,0.938168965179813,omnivore
species260,0.2,0.055,Exponential,3.3134528498711955,0.9310927618259172,omnivore
species261,0.2,0.055,Exponential,3.3330641441287727,0.9211128503067495,omnivore
species262,0.2,0.055,Exponential,3.36075892962597,0.9080394979300472,omnivore
species263,0.2,0.055,Exponential,3.4368085594192768,0.8680725102081849,omnivore
species264,0.2,0.055,Exponential,3.443013970571466,0.8753131530030862,omnivore
species265,0.2,0.055,Exponential,3.4488750172853657,0.8770107584018569,omnivore
species266,0.2,0.055,Exponential,3.4564123863331657,0.8738650321019487,omnivore
species267,0.2,0.055,Exponential,3.476917777296129,0.8678945947358992,omnivore
species268,0.2,0.055,Exponential,3.472178540738145,0.8745270860770196,omnivore
species269,0.2,0.055,Exponential,3.4855825640667164,0.8713998077808913,omnivore
species270,0.2,0.055,Exponential,3.4855825640667146,0.8713998077808913,omnivore
species271,0.2,0.055,Exponential,3.5196666373389354,0.8667377575012568,omnivore
species272,0.2,0.055,Exponential,3.519666637338933,0.8667377575012568,omnivore
species273,0.2,0.055,Exponential,3.5196666373389354,0.8667377575012568,omnivore
species274,0.2,0.055,Exponential,3.5350418309185447,0.8629778985118303,omnivore
species275,0.2,0.055,Exponential,3.5637573738793744,0.8484989482264677,omnivore
species276,0.2,0.055,Exponential,3.547472809372514,0.8935894243344622,omnivore
species277,0.2,0.055,Exponential,3.5430708968585467,0.902019311404515,omnivore
species278,0.2,0.055,Exponential,3.5771746953581047,0.8916917317396281,omnivore
species279,0.2,0.055,Exponential,3.577174695358105,0.891691731739628,omnivore
species280,0.2,0.055,Exponential,3.5741566471529236,0.917535070414728,omnivore
species281,0.2,0.055,Exponential,3.575621787210982,0.9347777204747909,omnivore
species282,0.2,0.055,Exponential,3.613311583806822,0.9219817598317375,omnivore
species283,0.2,0.055,Exponential,3.6133115838068246,0.9219817598317375,omnivore
species284,0.2,0.055,Exponential,3.6243834580823306,0.9196006336574231,omnivore
species285,0.2,0.055,Exponential,3.6351150414070856,0.9169431359985132,omnivore
species286,0.2,0.055,Exponential,3.6370701416030613,0.9348451759935048,omnivore
species287,0.2,0.055,Exponential,3.6583307927927096,0.9117288298923573,omnivore
species288,0.2,0.055,Exponential,3.6906110858325376,0.8838593382197433,omnivore
species289,0.2,0.055,Exponential,3.690611085832538,0.8838593382197433,omnivore
species290,0.2,0.055,Exponential,3.8934210515297543,0.6964012784078474,omnivore
species291,0.2,0.055,Exponential,3.893421051529754,0.6964012784078474,omnivore
species292,0.2,0.055,Exponential,3.9092733208493002,0.6978039090499215,omnivore
species293,0.2,0.055,Exponential,3.978971721294253,0.6181091219691257,omnivore
species294,0.2,0.055,Exponential,3.978971721294253,0.6181091219691257,omnivore
species295,0.2,0.055,Exponential,4.016826966105321,0.5642925145018763,omnivore
species296,0.2,0.055,Exponential,4.016826966105323,0.5642925145018763,omnivore
species297,0.2,0.055,Exponential,4.016826966105324,0.5642925145018763,omnivore
species298,0.2,0.055,Exponential,4.022888416386473,0.5685315871666188,omnivore
species299,0.2,0.055,Exponential,4.280436819581597,0.2086528487411975,omnivore
species300,0.2,0.055,Exponential,4.280436819581595,0.20865284874119747,omnivore
species301,0.2,0.055,Exponential,4.360037001422175,0.03633028805325213,carnivore
species302,0.2,0.055,Exponential,4.382870182806859,0.0386239346771383,carnivore
species303,0.2,0.055,Exponential,4.382870182806859,0.0386239346771383,carnivore
species304,0.2,0.055,Exponential,4.387248573772762,0.03822094027170591,carnivore
species305,0.2,0.055,Exponential,4.400425345055856,0.041663622027629715,carnivore
species306,0.2,0.055,Exponential,4.4004253450558535,0.041663622027629715,carnivore
species307,0.2,0.055,Exponential,4.413707310517121,0.045125219935364475,carnivore
species308,0.2,0.055,Exponential,4.418072655559435,0.044878529188690904,carnivore
species309,0.2,0.055,Exponential,4.503801936515862,0.06786080566097734,carnivore
species310,0.2,0.055,Exponential,4.510304690389476,0.06672663324649002,carnivore
species311,0.2,0.055,Exponential,4.510304690389479,0.06672663324649002,carnivore
species312,0.2,0.055,Exponential,4.517206053654544,0.06534272681954224,carnivore
species313,0.2,0.055,Exponential,4.517206053654544,0.06534272681954224,carnivore
species314,0.2,0.055,Exponential,4.524202980055511,0.06393193158837573,carnivore
species315,0.2,0.055,Exponential,4.524202980055515,0.06393193158837573,carnivore
species316,0.2,0.055,Exponential,4.524202980055513,0.06393193158837573,carnivore
species317,0.2,0.055,Exponential,4.524202980055514,0.06393193158837573,carnivore
species318,0.2,0.055,Exponential,4.558744909005873,0.08043104505107884,carnivore
species319,0.2,0.055,Exponential,4.558744909005876,0.08043104505107884,carnivore
species320,0.2,0.055,Exponential,4.573983218077358,0.07725498307314389,carnivore
species321,0.2,0.055,Exponential,4.642440254957753,0.10104530057674846,carnivore
species322,0.2,0.055,Exponential,4.656493242105203,0.10940808075538372,carnivore
species323,0.2,0.055,Exponential,4.6564932421052045,0.10940808075538373,carnivore
species324,0.2,0.055,Exponential,4.6564932421052045,0.10940808075538373,carnivore
species325,0.2,0.055,Exponential,4.66511476023276,0.10757256184271116,carnivore
species326,0.2,0.055,Exponential,4.688045605559325,0.11342649404612672,carnivore
species327,0.2,0.055,Exponential,4.688045605559322,0.11342649404612672,carnivore
species328,0.2,0.055,Exponential,4.71467600267885,0.12766577553603392,carnivore
species329,0.2,0.055,Exponential,4.736490785578219,0.1321810046734369,carnivore
species330,0.2,0.055,Exponential,4.763708879391757,0.12661968488841396,carnivore
species331,0.2,0.055,Exponential,4.773266670229407,0.12449315893567091,carnivore
species332,0.2,0.055,Exponential,4.787590891136983,0.132311281834053,carnivore
species333,0.2,0.055,Exponential,4.797312461571373,0.13013755195348958,carnivore
species334,0.2,0.055,Exponential,4.906304300233145,0.16440350375481333,carnivore
species335,0.2,0.055,Exponential,4.927457828422774,0.16548655976604035,carnivore
species336,0.2,0.055,Exponential,4.927457828422774,0.16548655976604035,carnivore
species337,0.2,0.055,Exponential,4.960373337919683,0.17679247652460187,carnivore
species338,0.2,0.055,Exponential,4.978961269095553,0.17308632535313292,carnivore
species339,0.2,0.055,Exponential,4.9789612690955565,0.17308632535313292,carnivore
species340,0.2,0.055,Exponential,4.988599200946646,0.17103152454994766,carnivore
species341,0.2,0.055,Exponential,4.988599200946645,0.17103152454994766,carnivore
species342,0.2,0.055,Exponential,5.054128447580319,0.18802693175275206,carnivore
species343,0.2,0.055,Exponential,5.0952037351432775,0.1950413750865293,carnivore
species344,0.2,0.055,Exponential,5.1160960464226335,0.1883385200614402,carnivore
species345,0.2,0.055,Exponential,5.137297880685539,0.18767446636904625,carnivore
species346,0.2,0.055,Exponential,5.147738063997307,0.19097740682364756,carnivore
species347,0.2,0.055,Exponential,5.147738063997309,0.19097740682364756,carnivore
species348,0.2,0.055,Exponential,5.168631397878815,0.1904877474267966,carnivore
species349,0.2,0.055,Exponential,5.18976346877545,0.18940710957094667,carnivore
species350,0.2,0.055,Exponential,5.22251545965832,0.18292480143769763,carnivore
species351,0.2,0.055,Exponential,5.233873357688992,0.17846756831172178,carnivore
species352,0.2,0.055,Exponential,5.23387335768899,0.17846756831172178,carnivore
species353,0.2,0.055,Exponential,5.245270492308386,0.1829765855694282,carnivore
species354,0.2,0.055,Exponential,5.303261738912147,0.18426607987312102,carnivore
species355,0.2,0.055,Exponential,5.303261738912148,0.18426607987312102,carnivore
species356,0.2,0.055,Exponential,5.303261738912149,0.18426607987312102,carnivore
species357,0.2,0.055,Exponential,5.339327393442512,0.17595570683182604,carnivore
species358,0.2,0.055,Exponential,5.3393273934425105,0.17595570683182604,carnivore
species359,0.2,0.055,Exponential,5.39711162416222,0.17107587324735204,carnivore
species360,0.2,0.055,Exponential,5.434816995418643,0.15904505912372568,carnivore
species361,0.2,0.055,Exponential,5.43481699541864,0.15904505912372566,carnivore
species362,0.2,0.055,Exponential,5.43481699541864,0.15904505912372566,carnivore
species363,0.2,0.055,Exponential,5.48484752562333,0.14982888750424342,carnivore
species364,0.2,0.055,Exponential,5.499464377071951,0.13980665575535162,carnivore
species365,0.2,0.055,Exponential,5.554762121185736,0.11300688471096768,carnivore
species366,0.2,0.055,Exponential,5.5852675646148215,0.12463656995828692,carnivore
species367,0.2,0.055,Exponential,5.595342496350832,0.12854804451194654,carnivore
species368,0.2,0.055,Exponential,5.595342496350832,0.12854804451194654,carnivore
species369,0.2,0.055,Exponential,5.637377272654135,0.13418433893086498,carnivore
species370,0.2,0.055,Exponential,5.649573276279129,0.12716204691793928,carnivore
species371,0.2,0.055,Exponential,5.681664980054806,0.12785729379634564,carnivore
species372,0.2,0.055,Exponential,5.743600993523732,0.13018582624758018,carnivore
species373,0.2,0.055,Exponential,5.7793439784787335,0.10933377376511667,carnivore
species374,0.2,0.055,Exponential,5.779343978478734,0.10933377376511667,carnivore
species375,0.2,0.055,Exponential,5.801872227786532,0.10570185579140637,carnivore
species376,0.2,0.055,Exponential,5.801872227786532,0.10570185579140637,carnivore
species377,0.2,0.055,Exponential,5.801872227786534,0.10570185579140637,carnivore
species378,0.2,0.055,Exponential,5.831541513769288,0.11864583409262329,carnivore
species379,0.2,0.055,Exponential,5.862055685150978,0.13323770811155727,carnivore
species380,0.2,0.055,Exponential,5.879951650245422,0.1266084334164449,carnivore
species381,0.2,0.055,Exponential,5.87995165024542,0.1266084334164449,carnivore
species382,0.2,0.055,Exponential,5.879951650245421,0.12660843341644493,carnivore
species383,0.2,0.055,Exponential,5.911364850342188,0.1424041937495997,carnivore
species384,0.2,0.055,Exponential,5.919593624206668,0.13992516456394125,carnivore
species385,0.2,0.055,Exponential,5.919593624206665,0.13992516456394125,carnivore
