species,pi,xi,kernel,TL,OI,FT
species132,0.2,0.04247467362190564,Exponential,2.9616678477492306,0.39797725955485524,omnivore
species133,0.2,0.042626496614725014,Exponential,2.972254139250486,0.4016809990095149,omnivore
species134,0.2,0.042626496614725014,Exponential,2.972254139250486,0.4016809990095149,omnivore
species135,0.2,0.04277686404993063,Exponential,2.9827389378427305,0.40534453564197315,omnivore
species136,0.2,0.043584810735688026,Exponential,3.039075326515277,0.4335842341810441,omnivore
species137,0.2,0.04338532755452783,Exponential,3.025165792352213,0.4500783258128628,omnivore
species138,0.2,0.0433853275545279,Exponential,3.025165792352218,0.4500783258128628,omnivore
species139,0.2,0.04363921731063452,Exponential,3.042868980238424,0.4546590673828296,omnivore
species140,0.2,0.04363921731063456,Exponential,3.042868980238427,0.4546590673828296,omnivore
species141,0.2,0.043801785520005874,Exponential,3.054204512632321,0.44765104436469094,omnivore
species142,0.2,0.044054143637146645,Exponential,3.0718009026200925,0.45236966932674605,omnivore
species143,0.2,0.044357410727991466,Exponential,3.092947066101672,0.4516619926121716,omnivore
species144,0.2,0.04435741072799141,Exponential,3.092947066101668,0.4516619926121716,omnivore
species145,0.2,0.045001624449534115,Exponential,3.1378667065244703,0.4501108983048059,omnivore
species146,0.2,0.04512477342991645,Exponential,3.1464536206683698,0.45254914883899217,omnivore
species147,0.2,0.045289693236451614,Exponential,3.157953124886345,0.4635361402438749,omnivore
species148,0.2,0.045525652861110585,Exponential,3.174406083181922,0.4670707134840886,omnivore
species149,0.2,0.04552565286111064,Exponential,3.174406083181926,0.4670707134840885,omnivore
species150,0.2,0.04566772084553825,Exponential,3.184312178880724,0.4731340277865846,omnivore
species151,0.2,0.045667720845538266,Exponential,3.1843121788807247,0.4731340277865846,omnivore
species152,0.2,0.04566772084553831,Exponential,3.1843121788807274,0.4731340277865846,omnivore
species153,0.2,0.04580845280036928,Exponential,3.1941251161026587,0.4788572325867881,omnivore
species154,0.2,0.04583715424086059,Exponential,3.1961264059593835,0.4834013993007998,omnivore
species155,0.2,0.045837154240860586,Exponential,3.196126405959383,0.4834013993007998,omnivore
species156,0.2,0.04734858487073826,Exponential,3.3015152204905784,0.4860674440986628,omnivore
species157,0.2,0.04783279340832811,Exponential,3.335278042782071,0.4999062006621239,omnivore
species158,0.2,0.04783279340832812,Exponential,3.3352780427820714,0.4999062006621239,omnivore
species159,0.2,0.048378396904285206,Exponential,3.3733218037766775,0.4942050064891693,omnivore
species160,0.2,0.04848936985963944,Exponential,3.3810597098231843,0.4943994916399068,omnivore
species161,0.2,0.04881317924413456,Exponential,3.4036382433604984,0.4868226641735653,omnivore
species162,0.2,0.04903936168453526,Exponential,3.4194094595780316,0.4699067682603314,omnivore
species163,0.2,0.04916041130250835,Exponential,3.427849989686033,0.49561928622410345,omnivore
species164,0.2,0.04916041130250833,Exponential,3.4278499896860315,0.49561928622410345,omnivore
species165,0.2,0.04976474766136387,Exponential,3.469989067179147,0.5101149643581465,omnivore
species166,0.2,0.05008197676613449,Exponential,3.4921087719315076,0.5189642714246699,omnivore
species167,0.2,0.050211535486575885,Exponential,3.501142623495441,0.5412244993315164,omnivore
species168,0.2,0.049984918713543214,Exponential,3.4853411221954897,0.5589980190117971,omnivore
species169,0.2,0.04998491871354319,Exponential,3.4853411221954884,0.5589980190117971,omnivore
species170,0.2,0.049984918713543255,Exponential,3.4853411221954924,0.5589980190117971,omnivore
species171,0.2,0.0502430688344927,Exponential,3.503341376180122,0.5527630271886691,omnivore
species172,0.2,0.050258370297769535,Exponential,3.504408314379905,0.5587326173135264,omnivore
species173,0.2,0.05038262774991304,Exponential,3.5130725198811064,0.5594906662745571,omnivore
species174,0.2,0.050382627749913055,Exponential,3.5130725198811077,0.5594906662745571,omnivore
species175,0.2,0.05038932321295028,Exponential,3.513539380151293,0.5656188631714045,omnivore
species176,0.2,0.05038932321295026,Exponential,3.5135393801512915,0.5656188631714045,omnivore
species177,0.2,0.05051742040012003,Exponential,3.522471322136412,0.5667307745238965,omnivore
species178,0.2,0.050881456512990635,Exponential,3.5478547791231763,0.54807271374833,omnivore
species179,0.2,0.050918018831752926,Exponential,3.5504041911535396,0.5663477568337627,omnivore
species180,0.2,0.05091801883175295,Exponential,3.5504041911535413,0.5663477568337627,omnivore
species181,0.2,0.05132854766808055,Exponential,3.5790294859809584,0.5824886780354891,omnivore
species182,0.2,0.051460990360835415,Exponential,3.588264430745763,0.5837632819843892,omnivore
species183,0.2,0.05122415471296879,Exponential,3.571750389231723,0.6111309632978826,omnivore
species184,0.2,0.05135760827398811,Exponential,3.5810558196714455,0.6123680196817809,omnivore
species185,0.2,0.05149773203714201,Exponential,3.5908263489928176,0.6200371925969284,omnivore
species186,0.2,0.05149773203714204,Exponential,3.5908263489928194,0.6200371925969284,omnivore
species187,0.2,0.05149773203714203,Exponential,3.590826348992819,0.6200371925969284,omnivore
species188,0.2,0.05149773203714208,Exponential,3.5908263489928225,0.6200371925969284,omnivore
species189,0.2,0.05150298440855253,Exponential,3.5911925855805182,0.6268384482300603,omnivore
species190,0.2,0.05150298440855254,Exponential,3.591192585580519,0.6268384482300603,omnivore
species191,0.2,0.05150835349932762,Exponential,3.591566960759049,0.6337905656105994,omnivore
species192,0.2,0.05139937950461494,Exponential,3.583968437948626,0.6630784349946278,omnivore
species193,0.2,0.05139937950461499,Exponential,3.583968437948629,0.6630784349946278,omnivore
species194,0.2,0.05139937950461498,Exponential,3.583968437948628,0.6630784349946278,omnivore
species195,0.2,0.05139937950461498,Exponential,3.5839684379486276,0.6630784349946278,omnivore
species196,0.2,0.05165268569423404,Exponential,3.6016309349958977,0.6494749735378019,omnivore
species197,0.2,0.05165035168316054,Exponential,3.6014681894121594,0.6644042540670269,omnivore
species198,0.2,0.05206473124419688,Exponential,3.6303619870104735,0.650696054741901,omnivore
species199,0.2,0.05206371603104103,Exponential,3.630291198375602,0.6583508714960957,omnivore
species200,0.2,0.05206371603104106,Exponential,3.630291198375604,0.6583508714960958,omnivore
species201,0.2,0.05206371603104106,Exponential,3.630291198375604,0.6583508714960958,omnivore
species202,0.2,0.05206371603104104,Exponential,3.6302911983756028,0.6583508714960957,omnivore
species203,0.2,0.053043116572352805,Exponential,3.698582696483202,0.6821231450340608,omnivore
species204,0.2,0.0534838500472923,Exponential,3.729314095946667,0.6622281478356593,omnivore
species205,0.2,0.053322413627387905,Exponential,3.718057480803661,0.6892484389970948,omnivore
species206,0.2,0.05355966590361722,Exponential,3.7346005729194123,0.7120106387770456,omnivore
species207,0.2,0.05357599678584955,Exponential,3.7357392902939925,0.728320997300554,omnivore
species208,0.2,0.05370834827166067,Exponential,3.7449678753943254,0.727454132448233,omnivore
species209,0.2,0.05383813637934973,Exponential,3.7540177216388098,0.7264876656109093,omnivore
species210,0.2,0.053838136379349734,Exponential,3.75401772163881,0.7264876656109094,omnivore
species211,0.2,0.05454958733129494,Exponential,3.8036256698571576,0.6772901521774181,omnivore
species212,0.2,0.054549587331294995,Exponential,3.803625669857161,0.6772901521774181,omnivore
species213,0.2,0.0552868693139826,Exponential,3.855034760419885,0.6849928041087994,omnivore
species214,0.2,0.0557602316414447,Exponential,3.8880412997534144,0.6999770442538409,omnivore
species215,0.2,0.055760231641444696,Exponential,3.8880412997534135,0.6999770442538409,omnivore
species216,0.2,0.05687537136019675,Exponential,3.9657975994291994,0.631446741227234,omnivore
species217,0.2,0.057516556682371,Exponential,4.010506076062505,0.6270156709878076,omnivore
species218,0.2,0.05806393637622763,Exponential,4.0486736875252065,0.6323711309960206,omnivore
species219,0.2,0.058145799535907226,Exponential,4.0543818299843215,0.6529408900610694,omnivore
species220,0.2,0.05842986794851076,Exponential,4.074189310829451,0.6774230969957916,omnivore
species221,0.2,0.05944138285306566,Exponential,4.144720074573669,0.6309510305884407,omnivore
species222,0.2,0.059680544955419676,Exponential,4.161396334766913,0.6329379775861632,omnivore
species223,0.2,0.05971102335223378,Exponential,4.163521527974959,0.6396431601002319,omnivore
species224,0.2,0.0598532747308771,Exponential,4.173440411358883,0.6445066560398048,omnivore
species225,0.2,0.05985327473087709,Exponential,4.173440411358882,0.6445066560398048,omnivore
species226,0.2,0.05985327473087714,Exponential,4.173440411358886,0.6445066560398047,omnivore
species227,0.2,0.0598532747308771,Exponential,4.173440411358883,0.6445066560398048,omnivore
species228,0.2,0.06011140579228063,Exponential,4.191439336362275,0.6479653075312767,omnivore
species229,0.2,0.060111405792280706,Exponential,4.19143933636228,0.6479653075312767,omnivore
species230,0.2,0.060287531273606774,Exponential,4.203720188237826,0.6612609415138467,omnivore
species231,0.2,0.060316630508775476,Exponential,4.2057492154638005,0.6684088617126333,omnivore
species232,0.2,0.06031663050877549,Exponential,4.205749215463801,0.6684088617126333,omnivore
species233,0.2,0.06037095474537789,Exponential,4.2095371279109,0.6833219294943812,omnivore
species234,0.2,0.060370954745377875,Exponential,4.209537127910899,0.6833219294943812,omnivore
species235,0.2,0.06053042882866125,Exponential,4.220656913532184,0.6903776174729761,omnivore
species236,0.2,0.060530428828661165,Exponential,4.220656913532179,0.6903776174729761,omnivore
species237,0.2,0.060740820339279696,Exponential,4.235327062100828,0.714109895770065,omnivore
species238,0.2,0.06087901387128981,Exponential,4.244963000546514,0.7135081128958961,omnivore
species239,0.2,0.06087901387128981,Exponential,4.244963000546514,0.7135081128958961,omnivore
species240,0.2,0.061467854534089046,Exponential,4.286021596404928,0.6844995888209429,omnivore
species241,0.2,0.06148761664086365,Exponential,4.287399565703977,0.6927944994787006,omnivore
species242,0.2,0.06150787280030761,Exponential,4.288811984235502,0.7012928417074206,omnivore
species243,0.2,0.06197309737969596,Exponential,4.321251095858164,0.6592454523329145,omnivore
species244,0.2,0.062151976107066464,Exponential,4.333723925672359,0.6676528534717278,omnivore
species245,0.2,0.06233213314804112,Exponential,4.3462858895511145,0.6761386062383937,omnivore
species246,0.2,0.06233213314804116,Exponential,4.346285889551117,0.6761386062383937,omnivore
species247,0.2,0.06345815692092573,Exponential,4.4248011109661105,0.557015577263289,omnivore
species248,0.2,0.06345815692092571,Exponential,4.42480111096611,0.557015577263289,omnivore
species249,0.2,0.06374069873235165,Exponential,4.44450214518697,0.5567181103252145,omnivore
species250,0.2,0.06400875122011478,Exponential,4.4631928699606105,0.5557183283009711,omnivore
species251,0.2,0.06400875122011479,Exponential,4.463192869960611,0.5557183283009711,omnivore
species252,0.2,0.06439774507530653,Exponential,4.490316576764076,0.554265491544593,omnivore
species253,0.2,0.06443159119006067,Exponential,4.492676593717493,0.5607426661072462,omnivore
species254,0.2,0.06468101827159609,Exponential,4.51006860888204,0.5591653033737358,omnivore
species255,0.2,0.06468101827159609,Exponential,4.51006860888204,0.5591653033737358,omnivore
species256,0.2,0.06468101827159607,Exponential,4.510068608882039,0.5591653033737358,omnivore
species257,0.2,0.06491986130726311,Exponential,4.526722621239866,0.5572234450018042,omnivore
species258,0.2,0.06522218596012826,Exponential,4.547803070543445,0.5673717685970197,omnivore
species259,0.2,0.06522218596012819,Exponential,4.54780307054344,0.5673717685970197,omnivore
species260,0.2,0.06539994220725164,Exponential,4.560197632218673,0.5790472271338889,omnivore
species261,0.2,0.0653999422072517,Exponential,4.560197632218677,0.5790472271338889,omnivore
species262,0.2,0.06542732381626243,Exponential,4.562106893058409,0.5858062206971085,omnivore
species263,0.2,0.066205174791423,Exponential,4.616344772411656,0.5264068887313244,omnivore
species264,0.2,0.06620517479142297,Exponential,4.616344772411654,0.5264068887313244,omnivore
species265,0.2,0.06620517479142303,Exponential,4.616344772411658,0.5264068887313244,omnivore
species266,0.2,0.06620517479142297,Exponential,4.616344772411654,0.5264068887313244,omnivore
species267,0.2,0.06632374455397734,Exponential,4.624612387522684,0.5253763150230877,omnivore
species268,0.2,0.06632374455397734,Exponential,4.624612387522684,0.5253763150230877,omnivore
species269,0.2,0.06748809699092428,Exponential,4.705800184435519,0.3595659378698487,omnivore
species270,0.2,0.0677468006477378,Exponential,4.723839035288151,0.36360511368450055,omnivore
species271,0.2,0.06778782969535958,Exponential,4.7266999027369945,0.367422931575387,omnivore
species272,0.2,0.06778782969535958,Exponential,4.7266999027369945,0.367422931575387,omnivore
species273,0.2,0.06778782969535957,Exponential,4.726699902736994,0.367422931575387,omnivore
species274,0.2,0.06800194474299616,Exponential,4.7416296855517945,0.3675967527624428,omnivore
species275,0.2,0.06800194474299616,Exponential,4.7416296855517945,0.3675967527624428,omnivore
species276,0.2,0.06800194474299615,Exponential,4.741629685551793,0.3675967527624428,omnivore
species277,0.2,0.06808990144963077,Exponential,4.747762717964298,0.3751106899203286,omnivore
species278,0.2,0.06837262053137358,Exponential,4.767476112863959,0.38048775719345346,omnivore
species279,0.2,0.06837262053137358,Exponential,4.767476112863959,0.38048775719345346,omnivore
species280,0.2,0.06854037394623712,Exponential,4.779173198510199,0.38497000971600315,omnivore
species281,0.2,0.06877394176285884,Exponential,4.795459381163778,0.38667888666617556,omnivore
species282,0.2,0.06877394176285886,Exponential,4.79545938116378,0.38667888666617556,omnivore
species283,0.2,0.06882441648459539,Exponential,4.798978875199728,0.390297174018636,omnivore
species284,0.2,0.0688244164845954,Exponential,4.7989788751997295,0.390297174018636,omnivore
species285,0.2,0.06882441648459536,Exponential,4.798978875199726,0.390297174018636,omnivore
species286,0.2,0.06894244981334476,Exponential,4.807209085932636,0.39127289769261403,omnivore
species287,0.2,0.06950793458519301,Exponential,4.8466391256330725,0.40124316744211574,omnivore
species288,0.2,0.07104782683130133,Exponential,4.954012507589922,0.21966618899029333,omnivore
species289,0.2,0.07104782683130138,Exponential,4.954012507589924,0.21966618899029333,omnivore
species290,0.2,0.07140321066468254,Exponential,4.9787926596943075,0.22391939591346574,omnivore
species291,0.2,0.07157693158491919,Exponential,4.990905846684894,0.22597292768870159,omnivore
species292,0.2,0.07167683235632874,Exponential,4.997871713104088,0.22714754717043276,omnivore
species293,0.2,0.07228768562231769,Exponential,5.040465200547368,0.11657436900222984,carnivore
species294,0.2,0.0735925825135636,Exponential,5.131452860672384,0.1159752432874385,carnivore
species295,0.2,0.07379745101986611,Exponential,5.145737902001569,0.11626346374561894,carnivore
species296,0.2,0.07423294293829939,Exponential,5.1761038189774045,0.10456724148066213,carnivore
species297,0.2,0.07486484173472432,Exponential,5.220164766097619,0.10710116817458412,carnivore
species298,0.2,0.07618465926574501,Exponential,5.312192810416806,0.10212208573182245,carnivore
species299,0.2,0.076520495871174,Exponential,5.335609976261332,0.10803083357050924,carnivore
species300,0.2,0.076520495871174,Exponential,5.335609976261332,0.10803083357050924,carnivore
species301,0.2,0.0767120541029932,Exponential,5.348966920712531,0.10564281072665663,carnivore
species302,0.2,0.07701781329798434,Exponential,5.370286853268573,0.09996027229600755,carnivore
species303,0.2,0.07734606646360878,Exponential,5.393175242128387,0.0949172366070609,carnivore
species304,0.2,0.0773460664636088,Exponential,5.393175242128388,0.0949172366070609,carnivore
species305,0.2,0.07746226955320519,Exponential,5.401277834212563,0.09078589018756279,carnivore
species306,0.2,0.07756013410014757,Exponential,5.408101719069074,0.09339030909125029,carnivore
species307,0.2,0.07756013410014757,Exponential,5.408101719069074,0.09339030909125029,carnivore
species308,0.2,0.07767739068385458,Exponential,5.4162777690369515,0.08914301671563428,carnivore
species309,0.2,0.0779118024224263,Exponential,5.432622796557181,0.08072656279640839,carnivore
species310,0.2,0.07802895494277554,Exponential,5.440791590410425,0.07657008266052827,carnivore
species311,0.2,0.07802895494277551,Exponential,5.440791590410423,0.07657008266052827,carnivore
species312,0.2,0.078127874516444,Exponential,5.447689040016627,0.0792516753865103,carnivore
species313,0.2,0.07832388647840444,Exponential,5.461356533513577,0.08455590153351501,carnivore
species314,0.2,0.0783238864784044,Exponential,5.461356533513574,0.08455590153351501,carnivore
species315,0.2,0.07832388647840442,Exponential,5.461356533513576,0.08455590153351501,carnivore
species316,0.2,0.07842642067801127,Exponential,5.468506023230047,0.08760121777105158,carnivore
species317,0.2,0.07908309446135191,Exponential,5.514294477024705,0.08259833935097481,carnivore
species318,0.2,0.07908309446135187,Exponential,5.514294477024702,0.08259833935097481,carnivore
species319,0.2,0.07941858951827113,Exponential,5.537687827424554,0.08954913273050376,carnivore
species320,0.2,0.0794185895182711,Exponential,5.537687827424552,0.08954913273050376,carnivore
species321,0.2,0.07950736397545854,Exponential,5.543877879828341,0.08761732615527382,carnivore
species322,0.2,0.07950736397545856,Exponential,5.543877879828342,0.08761732615527382,carnivore
species323,0.2,0.07973570397203876,Exponential,5.559799537808498,0.0918030858200602,carnivore
species324,0.2,0.07973570397203877,Exponential,5.5597995378085,0.0918030858200602,carnivore
species325,0.2,0.07973570397203876,Exponential,5.559799537808498,0.0918030858200602,carnivore
species326,0.2,0.07973570397203877,Exponential,5.5597995378085,0.0918030858200602,carnivore
species327,0.2,0.0802361325152638,Exponential,5.594693346287376,0.10795742605949973,carnivore
species328,0.2,0.08077252745425541,Exponential,5.6320950143648805,0.13121078594295074,carnivore
species329,0.2,0.08115326029055195,Exponential,5.6586426980476165,0.1467069501429861,carnivore
species330,0.2,0.08181272785147754,Exponential,5.704625955958271,0.16281881006059823,carnivore
species331,0.2,0.08216281267893438,Exponential,5.729036619750377,0.17544300558436207,carnivore
